index,imf_0,imf_1,imf_2,imf_3,imf_4,imf_5,imf_6,imf_7,residue
1224,0.31628250,-0.87517398,-0.91125894,6.99547881,1.25935657,-0.10723726,-0.84260926,6.08620400,114.61659380
1225,-0.10136558,-0.78368256,-0.87289283,6.93546487,1.21289834,-0.15458363,-0.88723602,6.09973387,114.66192576
1226,-0.09726524,-0.82797368,-0.77933545,6.87821206,1.16625288,-0.20204268,-0.93185753,6.11326862,114.70723918
1227,0.17539219,-0.94007815,-0.64150286,6.82389857,1.11942271,-0.24961188,-0.97647203,6.12680823,114.75253386
1228,0.27673299,-0.98407220,-0.47443620,6.77267063,1.07241037,-0.29728871,-1.02107772,6.14035266,114.79780965
1229,-0.42868880,-0.80236041,-0.29269718,6.72464814,1.02521839,-0.34507061,-1.06567282,6.15390187,114.84306634
1230,-1.20889681,-0.29795704,-0.10840976,6.67993987,0.97784931,-0.39295507,-1.11025555,6.16745582,114.88830377
1231,1.10598768,0.45887258,0.06749639,6.63864480,0.93030567,-0.44093954,-1.15482413,6.18101449,114.93352176
1232,1.29242271,1.24809469,0.22427439,6.60084691,0.88258999,-0.48902149,-1.19937677,6.19457783,114.97872012
1233,0.87237624,1.84864759,0.35120769,6.56659985,0.83470483,-0.53719839,-1.24391169,6.20814582,115.02389868
1234,-0.06256568,2.17477188,0.43770434,6.53589090,0.78665270,-0.58546770,-1.28842711,6.22171840,115.06905725
1235,-0.63653050,2.28593619,0.47481822,6.50862881,0.73843615,-0.63382688,-1.33292125,6.23529555,115.11419567
1236,0.26828059,2.23235654,0.46061279,6.48466622,0.69005771,-0.68227341,-1.37739233,6.24887723,115.15931375
1237,0.47607515,2.03085332,0.40091952,6.46383534,0.64151991,-0.73080475,-1.42183855,6.26246340,115.20441130
1238,0.21574810,1.69140098,0.30387740,6.44596366,0.59282530,-0.77941836,-1.46625814,6.27605403,115.24948816
1239,0.23368449,1.24577214,0.17782373,6.43087811,0.54397640,-0.82811172,-1.51064932,6.28964908,115.29454414
1240,0.13639070,0.73742165,0.03109878,6.41840560,0.49497575,-0.87688227,-1.55501030,6.30324851,115.33957906
1241,-0.00869371,0.21037387,-0.12795717,6.40837306,0.44582589,-0.92572750,-1.59933930,6.31685230,115.38459275
1242,-0.71378296,-0.29068963,-0.29100382,6.40060741,0.39652935,-0.97464487,-1.64363454,6.33046039,115.42958502
1243,0.72976242,-0.72479839,-0.44970089,6.39493556,0.34708867,-1.02363184,-1.68789423,6.34407276,115.47455570
1244,0.19518107,-1.06817704,-0.59570811,6.39118443,0.29750639,-1.07268587,-1.73211659,6.35768938,115.51950460
1245,0.00995354,-1.28835194,-0.72067326,6.38918095,0.24778503,-1.12180444,-1.77629985,6.37131019,115.56443155
1246,-1.27641013,-1.29516951,-0.81634797,6.38875203,0.19792713,-1.17098501,-1.82044221,6.38493518,115.60933636
1247,-0.57541571,-1.00420312,-0.87596561,6.38972460,0.14793523,-1.22022505,-1.86454189,6.39856429,115.65421887
1248,-0.88968977,-0.47010992,-0.89653774,6.39192567,0.09781186,-1.26952201,-1.90859712,6.41219750,115.69907888
1249,0.67777511,0.11815040,-0.87629048,6.39518014,0.04755956,-1.31887338,-1.95260611,6.42583477,115.74391623
1250,1.24973557,0.57493838,-0.81363481,6.39930545,-0.00281913,-1.36827660,-1.99656707,6.43947607,115.78873072
1251,1.75819139,0.74106419,-0.70716449,6.40412920,-0.05332169,-1.41772915,-2.04047822,6.45312134,115.83352219
1252,0.64568232,0.55067517,-0.55716622,6.40949566,-0.10394557,-1.46722850,-2.08433779,6.46677057,115.87829045
1253,-0.21716031,0.10850435,-0.36980440,6.41526793,-0.15468825,-1.51677210,-2.12814398,6.48042372,115.92303532
1254,-0.88109467,-0.43525877,-0.15450762,6.42131556,-0.20554718,-1.56635743,-2.17189502,6.49408074,115.96775663
1255,0.32807995,-0.92796615,0.07879485,6.42750957,-0.25651983,-1.61598195,-2.21558912,6.50774160,116.01245419
1256,0.39836781,-1.21327590,0.32024803,6.43372118,-0.30760367,-1.66564312,-2.25922451,6.52140627,116.05712783
1257,-0.54641539,-1.20000968,0.56107776,6.43982161,-0.35879615,-1.71533842,-2.30279939,6.53507471,116.10177736
1258,-0.27007514,-0.86421299,0.79495735,6.44568208,-0.41009475,-1.76506531,-2.34631198,6.54874688,116.14640261
1259,-0.72518206,-0.26103556,1.01653925,6.45117383,-0.46149694,-1.81482124,-2.38976051,6.56242275,116.19100340
1260,0.90043640,0.48999073,1.22058291,6.45616806,-0.51300016,-1.86460370,-2.43314318,6.57610228,116.23557955
1261,1.11252892,1.22413345,1.40184779,6.46053600,-0.56460190,-1.91441014,-2.47645822,6.58978544,116.28013088
1262,0.54364300,1.81331983,1.55509339,6.46414882,-0.61629961,-1.96423803,-2.51970385,6.60347218,116.32465721
1263,0.33793520,2.32940180,1.67507621,6.46688072,-0.66809076,-2.01408483,-2.56287828,6.61716247,116.36915836
1264,-1.06849519,2.95452200,1.75653193,6.46862668,-0.71997281,-2.06394802,-2.60597973,6.63085628,116.41363415
1265,1.17359873,3.56383063,1.79415848,6.46931945,-0.77194323,-2.11382505,-2.64900641,6.64455358,116.45808440
1266,-1.03267199,3.83301506,1.78289657,6.46891499,-0.82399949,-2.16371339,-2.69195654,6.65825431,116.50250894
1267,0.83175575,3.71256051,1.72024646,6.46738993,-0.87613904,-2.21361052,-2.73482835,6.67195845,116.54690759
1268,-0.01271758,3.32777796,1.61006761,6.46473245,-0.92835936,-2.26351388,-2.77762004,6.68566596,116.59128015
1269,-0.06476722,2.75053202,1.45789165,6.46093264,-0.98065790,-2.31342096,-2.82032984,6.69937681,116.63562647
1270,-0.23757964,2.03242452,1.26928964,6.45598059,-1.03303214,-2.36332921,-2.86295597,6.71309096,116.67994635
1271,0.33907307,1.22161998,1.04983267,6.44986638,-1.08547953,-2.41323610,-2.90549663,6.72680837,116.72423962
1272,0.18351877,0.36780479,0.80509179,6.44258010,-1.13799755,-2.46313910,-2.94795005,6.74052900,116.76850610
1273,0.62285040,-0.46904100,0.54063808,6.43411182,-1.19058366,-2.51303567,-2.99031444,6.75425283,116.81274560
1274,-1.33939258,-1.20787218,0.26204261,6.42445164,-1.24323531,-2.56292327,-3.03258813,6.76797991,116.85695796
1275,0.52080288,-1.78006454,-0.02512356,6.41358964,-1.29594999,-2.61279938,-3.07476995,6.78171084,116.90114299
1276,1.46170871,-2.19475685,-0.31528936,6.40151590,-1.34872514,-2.66266146,-3.11685928,6.79544672,116.94530051
1277,0.42512084,-2.50280508,-0.60288371,6.38822050,-1.40155824,-2.71250697,-3.15885557,6.80918877,116.98943034
1278,0.12382318,-2.73989823,-0.88233554,6.37369354,-1.45444676,-2.76233339,-3.20075828,6.82293820,117.03353231
1279,-1.85793483,-2.87429457,-1.14797042,6.35792509,-1.50738815,-2.81213817,-3.24256679,6.83669611,117.07760623
1280,1.71643915,-2.95322323,-1.39390867,6.34090524,-1.56037988,-2.86191878,-3.28427994,6.85046310,117.12165192
1281,-0.73052222,-3.11409828,-1.61524173,6.32262407,-1.61341941,-2.91167268,-3.32589603,6.86423922,117.16566921
1282,-0.06521110,-3.21981086,-1.80843565,6.30307167,-1.66650422,-2.96139736,-3.36741329,6.87802444,117.20965792
1283,-1.03500666,-2.97706672,-1.97150342,6.28223813,-1.71963176,-3.01109025,-3.40882992,6.89181872,117.25361787
1284,-0.52368512,-2.34194046,-2.10533380,6.26011352,-1.77279950,-3.06074885,-3.45014415,6.90562202,117.29754887
1285,1.54468420,-1.48173518,-2.21397122,6.23668793,-1.82600491,-3.11037060,-3.49135417,6.91943428,117.34145075
1286,-1.24924505,-0.58648221,-2.30218340,6.21195145,-1.87924544,-3.15995298,-3.53245820,6.93325548,117.38532333
1287,-1.27377979,0.27304793,-2.37475789,6.18589415,-1.93251858,-3.20949344,-3.57345446,6.94708557,117.42916644
1288,0.11485509,1.04257289,-2.43689777,6.15850614,-1.98582177,-3.25898947,-3.61434115,6.96092451,117.47297988
1289,0.91717821,1.65136981,-2.49388906,6.12977748,-2.03915248,-3.30843852,-3.65511649,6.97477225,117.51676349
1290,0.68302726,2.01744977,-2.55037130,6.09969826,-2.09250818,-3.35783805,-3.69577870,6.98862876,117.56051707
1291,-1.23766178,2.01073899,-2.60970182,6.06825857,-2.14588634,-3.40718554,-3.73632598,7.00249400,117.60424047
1292,1.42229882,1.48281438,-2.67372896,6.03544849,-2.19928442,-3.45647845,-3.77675654,7.01636793,117.64793348
1293,-1.33994529,0.56017394,-2.74201780,6.00125810,-2.25269988,-3.50571424,-3.81706860,7.03025049,117.69159595
1294,0.07127717,-0.28310506,-2.81360860,5.96567750,-2.30613019,-3.55489038,-3.85726037,7.04414166,117.73522768
1295,-0.32017443,-0.77239360,-2.88754162,5.92869676,-2.35957281,-3.60400434,-3.89733006,7.05804138,117.77882849
1296,-0.04564196,-0.98675959,-2.96284809,5.89030597,-2.41302521,-3.65305358,-3.93727589,7.07194963,117.82239822
1297,0.16273837,-1.08572215,-3.03852421,5.85049521,-2.46648485,-3.70203557,-3.97709606,7.08586635,117.86593667
1298,0.21450689,-1.17748855,-3.11384488,5.80925458,-2.51994920,-3.75094777,-4.01678879,7.09979151,117.90944367
1299,-0.12068119,-1.26611480,-3.18934033,5.76657414,-2.57341572,-3.79978765,-4.05635230,7.11372507,117.95291904
1300,-1.18220727,-1.30701247,-3.26651810,5.72244398,-2.62688188,-3.84855267,-4.09578478,7.12766698,117.99636261
1301,1.65647348,-1.28148211,-3.34834327,5.67685420,-2.68034514,-3.89724031,-4.13508447,7.14161720,118.03977418
1302,-0.93781072,-1.11928269,-3.43982161,5.62979488,-2.73380296,-3.94584802,-4.17424956,7.15557569,118.08315359
1303,-2.24003794,-0.73096598,-3.54617400,5.58125609,-2.78725282,-3.99437327,-4.21327827,7.16954242,118.12650065
1304,0.00891547,-0.08558705,-3.67218545,5.53122792,-2.84069218,-4.04281353,-4.25216881,7.18351733,118.16981518
1305,1.53501241,0.66988178,-3.82115401,5.47970047,-2.89411849,-4.09116626,-4.29091940,7.19750039,118.21309701
1306,1.06709898,1.34421388,-3.99534126,5.42666380,-2.94752924,-4.13942892,-4.32952824,7.21149155,118.25634596
1307,-1.09060075,1.74525760,-4.19595928,5.37210801,-3.00092187,-4.18759900,-4.36799355,7.22549078,118.29956184
1308,0.92398239,1.72891714,-4.42150116,5.31602318,-3.05429386,-4.23567394,-4.40631355,7.23949803,118.34274448
1309,-0.95987245,1.36301911,-4.66613865,5.25839940,-3.10764267,-4.28365121,-4.44448644,7.25351327,118.38589370
1310,-0.50919127,0.85212942,-4.92303470,5.19922675,-3.16096576,-4.33152829,-4.48251043,7.26753645,118.42900932
1311,0.33533860,0.37685959,-5.18534433,5.13849531,-3.21426061,-4.37930264,-4.52038374,7.28156752,118.47209116
1312,-1.26372990,0.05159922,-5.44622259,5.07619517,-3.26752467,-4.42697171,-4.55810458,7.29560646,118.51513903
1313,-0.39053189,-0.09727874,-5.69882453,5.01231641,-3.32075540,-4.47453298,-4.59567116,7.30965321,118.55815277
1314,0.61577040,-0.19129493,-5.93630518,4.94684911,-3.37395029,-4.52198392,-4.63308170,7.32370773,118.60113219
1315,1.95734734,-0.42408909,-6.15181960,4.87978337,-3.42710678,-4.56932199,-4.67033441,7.33776999,118.64407712
1316,0.34073755,-0.83567895,-6.33852282,4.81110927,-3.48022235,-4.61654465,-4.70742749,7.35183995,118.68698737
1317,-0.54326431,-1.25365599,-6.48956989,4.74081688,-3.53329445,-4.66364937,-4.74435917,7.36591756,118.72986276
1318,-1.68318516,-1.45510364,-6.59811584,4.66889630,-3.58632056,-4.71063361,-4.78112764,7.38000277,118.77270312
1319,-0.28909602,-1.27349630,-6.65806804,4.59533760,-3.63929814,-4.75749485,-4.81773114,7.39409556,118.81550826
1320,-0.37491089,-0.78100063,-6.66697607,4.52013085,-3.69222465,-4.80423055,-4.85416786,7.40819587,118.85827802
1321,1.61616792,-0.23604784,-6.62568806,4.44326597,-3.74509756,-4.85083817,-4.89043602,7.42230367,118.90101220
1322,0.40875377,0.20959474,-6.53586637,4.36473262,-3.79791433,-4.89731517,-4.92653384,7.43641892,118.94371062
1323,-1.95234517,0.49263579,-6.39973639,4.28450896,-3.85067243,-4.94365903,-4.96245952,7.45054157,118.98637312
1324,2.01075485,0.55438292,-6.21991071,4.20252799,-3.90336932,-4.98986721,-4.99821128,7.46467158,119.02899951
1325,0.75483008,0.37895249,-5.99915550,4.11871741,-3.95600247,-5.03593718,-5.03378732,7.47880892,119.07158961
1326,-1.30597042,0.08307259,-5.73982963,4.03305075,-4.00856935,-5.08186640,-5.06918587,7.49295353,119.11414324
1327,-0.88513409,-0.18904936,-5.44428011,3.94551725,-4.06106741,-5.12765233,-5.10440513,7.50710539,119.15666023
1328,0.40015634,-0.33027235,-5.11419657,3.85610763,-4.11349412,-5.17329245,-5.13944332,7.52126444,119.19914038
1329,-0.20213797,-0.29815278,-4.75059684,3.76481272,-4.16584694,-5.21878421,-5.17429864,7.53543065,119.24158353
1330,-0.14212045,-0.13405802,-4.35514481,3.67162335,-4.21812335,-5.26412509,-5.20896932,7.54960397,119.28398950
1331,-0.24226390,0.09884513,-3.93004320,3.57653034,-4.27032081,-5.30931254,-5.24345356,7.56378436,119.32635810
1332,0.51226601,0.29801026,-3.47759440,3.47952453,-4.32243678,-5.35434405,-5.27774957,7.57797179,119.36868916
1333,0.60926719,0.35303011,-3.00009811,3.38059674,-4.37446872,-5.39921706,-5.31185557,7.59216621,119.41098250
1334,-0.67459429,0.22431840,-2.49976000,3.27973781,-4.42641410,-5.44392905,-5.34576977,7.60636758,119.45323794
1335,0.30107039,-0.02020172,-1.97842372,3.17693857,-4.47827039,-5.48847748,-5.37949038,7.62057586,119.49545529
1336,0.30335754,-0.30570387,-1.43758514,3.07218984,-4.53003505,-5.53285982,-5.41301561,7.63479101,119.53763438
1337,-0.20938096,-0.58108819,-0.87888306,2.96548246,-4.58170554,-5.57707353,-5.44634368,7.64901298,119.57977504
1338,-0.55055954,-0.79350626,-0.30489462,2.85680725,-4.63327934,-5.62111608,-5.47947280,7.66324174,119.62187708
1339,0.83494187,-0.91358012,0.28074178,2.74615505,-4.68475389,-5.66498493,-5.51240118,7.67747724,119.66394031
1340,0.24452158,-0.92329417,0.87365393,2.63351668,-4.73612668,-5.70867756,-5.54512703,7.69171944,119.70596458
1341,-0.99707835,-0.76909886,1.46920690,2.51888298,-4.78739516,-5.75219142,-5.57764857,7.70596830,119.74794968
1342,-0.41704172,-0.40359028,2.06264187,2.40224477,-4.83855681,-5.79552398,-5.60996400,7.72022379,119.78989545
1343,-1.04912306,0.11953953,2.64917581,2.28359288,-4.88960907,-5.83867271,-5.64207154,7.73448585,119.83180171
1344,1.06579007,0.56473238,3.22402570,2.16291815,-4.94054943,-5.88163507,-5.67396941,7.74875444,119.87366827
1345,0.30792359,0.67722057,3.78238786,2.04021140,-4.99137533,-5.92440853,-5.70565580,7.76302954,119.91549496
1346,-0.51883025,0.40850734,4.31921776,1.91546346,-5.04208426,-5.96699055,-5.73712895,7.77731109,119.95728160
1347,-0.03786753,-0.13951350,4.82830347,1.78866517,-5.09267367,-6.00937861,-5.76838705,7.79159905,119.99902801
1348,0.72583044,-0.75582248,5.30111347,1.65980734,-5.14314103,-6.05157016,-5.79942832,7.80589338,120.04073400
1349,-1.13296428,-1.17291385,5.72791647,1.52888082,-5.19348380,-6.09356267,-5.83025098,7.82019404,120.08239941
1350,-0.87608774,-1.20665205,6.09852938,1.39587643,-5.24369945,-6.13535360,-5.86085323,7.83450100,120.12402405
1351,1.07944201,-0.85380782,6.40537013,1.26078539,-5.29378544,-6.17694043,-5.89123329,7.84881420,120.16560773
1352,1.37826635,-0.18891015,6.64209911,1.12360666,-5.34373924,-6.21832062,-5.92138936,7.86313360,120.20715030
1353,-1.38887403,0.68665570,6.80246980,0.98438899,-5.39355831,-6.25949163,-5.95131967,7.87745918,120.24865155
1354,0.36287433,1.60329801,6.88012746,0.84328940,-5.44324011,-6.30045092,-5.98102243,7.89179087,120.29011132
1355,1.05777678,2.35781857,6.86867940,0.70050283,-5.49278212,-6.34119598,-6.01049584,7.90612865,120.33152943
1356,-0.42262507,2.78674200,6.76228916,0.55622755,-5.54218180,-6.38172425,-6.03973811,7.92047247,120.37290569
1357,0.38500544,2.91685699,6.55928303,0.41066182,-5.59143660,-6.42203321,-6.06874747,7.93482229,120.41423993
1358,-0.34175537,2.88714263,6.26639665,0.26400391,-5.64054400,-6.46212032,-6.09752212,7.94917807,120.45553196
1359,-0.60073313,2.76536318,5.89289480,0.11645209,-5.68950147,-6.50198305,-6.12606028,7.96353977,120.49678162
1360,0.86812873,2.56713786,5.44819335,-0.03179538,-5.73830646,-6.54161886,-6.15436015,7.97790735,120.53798871
1361,-0.11118632,2.26528302,4.94170818,-0.18054023,-5.78695644,-6.58102522,-6.18241995,7.99228075,120.57915306
1362,-0.42842727,1.85474950,4.38285518,-0.32958419,-5.83544887,-6.62019960,-6.21023790,8.00665996,120.62027450
1363,-0.14685103,1.33844461,3.78105023,-0.47872901,-5.88378123,-6.65913945,-6.23781220,8.02104491,120.66135283
1364,-0.02738476,0.71531750,3.14570922,-0.62777640,-5.93195097,-6.69784225,-6.26514106,8.03543558,120.70238789
1365,1.75245649,-0.01158092,2.48624802,-0.77652812,-5.97995556,-6.73630547,-6.29222270,8.04983191,120.74337949
1366,1.45141897,-0.77974694,1.81208252,-0.92478588,-6.02779246,-6.77452656,-6.31905534,8.06423388,120.78432745
1367,1.58520387,-1.45759344,1.13262860,-1.07235144,-6.07545915,-6.81250276,-6.34563740,8.07864143,120.82523160
1368,-1.00636253,-1.85976535,0.45730215,-1.21902651,-6.12295308,-6.85023027,-6.37196839,8.09305453,120.86609176
1369,-0.61175399,-1.80076863,-0.20448093,-1.36461283,-6.17027171,-6.88770436,-6.39804868,8.10747313,120.90690774
1370,-0.56191763,-1.21971416,-0.84325612,-1.50891214,-6.21741253,-6.92491997,-6.42387904,8.12189720,120.94767937
1371,0.10757559,-0.30700207,-1.44917306,-1.65172617,-6.26437298,-6.96187203,-6.44946021,8.13632668,120.98840647
1372,0.38875302,0.53000077,-2.01170288,-1.79285666,-6.31115053,-6.99855657,-6.47479184,8.15076155,121.02908885
1373,0.60514287,0.90595618,-2.52106788,-1.93210533,-6.35774265,-7.03496933,-6.49987385,8.16520176,121.06972635
1374,0.68869784,0.70626443,-2.96921741,-2.06927393,-6.40414681,-7.07110580,-6.52470645,8.17964727,121.11031877
1375,-0.58471245,0.13157950,-3.34854514,-2.20416418,-6.45036046,-7.10696201,-6.54928927,8.19409803,121.15086595
1376,-0.54287450,-0.48220197,-3.65149165,-2.33657783,-6.49638108,-7.14253652,-6.57361945,8.20855401,121.19136770
1377,-0.55414583,-0.85216597,-3.87056359,-2.46631660,-6.54220612,-7.17782837,-6.59769360,8.22301516,121.23182384
1378,0.47137779,-0.83790304,-3.99924162,-2.59318307,-6.58783305,-7.21283465,-6.62151032,8.23748145,121.27223420
1379,-0.44216814,-0.46646543,-4.03490316,-2.71698802,-6.63325935,-7.24754985,-6.64507082,8.25195283,121.31259859
1380,-0.18433661,0.06519478,-3.97985497,-2.83756573,-6.67848246,-7.28197264,-6.66837207,8.26642925,121.35291683
1381,0.81466675,0.43181796,-3.83987314,-2.95479667,-6.72349986,-7.31610660,-6.69140620,8.28091069,121.39318875
1382,0.67270773,0.36753044,-3.61991564,-3.06869278,-6.76830902,-7.34995797,-6.71416262,8.29539710,121.43341417
1383,-0.79719831,-0.07063827,-3.32579897,-3.17938072,-6.81290739,-7.38353170,-6.73663207,8.30988843,121.47359291
1384,0.13945051,-0.59006536,-2.96499002,-3.28703514,-6.85729244,-7.41682883,-6.75880920,8.32438465,121.51372478
1385,-0.72343902,-0.89744500,-2.54569703,-3.39183855,-6.90146163,-7.44984558,-6.78069346,8.33888571,121.55380962
1386,0.75648840,-0.94725676,-2.07742808,-3.49395571,-6.94541244,-7.48258031,-6.80228215,8.35339157,121.59384723
1387,-0.52202443,-0.85157276,-1.57266480,-3.59354652,-6.98914233,-7.51503745,-6.82356654,8.36790220,121.63383744
1388,-0.07831578,-0.66560644,-1.04584701,-3.69077086,-7.03264875,-7.54722323,-6.84453607,8.38241754,121.67378008
1389,0.31514410,-0.42492377,-0.51218436,-3.78578866,-7.07592918,-7.57914088,-6.86518319,8.39693757,121.71367496
1390,0.05205716,-0.14831747,0.01259948,-3.87875980,-7.11898108,-7.61079116,-6.88550282,8.41146223,121.75352190
1391,-0.37791472,0.19121329,0.51245995,-3.96984418,-7.16180191,-7.64217436,-6.90549034,8.42599149,121.79332072
1392,-0.62256584,0.59870408,0.97110797,-4.05920172,-7.20438915,-7.67329009,-6.92514183,8.44052530,121.83307126
1393,-0.28520265,0.97989792,1.37261143,-4.14699231,-7.24674024,-7.70413614,-6.94445516,8.45506363,121.87277331
1394,1.10412099,1.16086275,1.70131180,-4.23337588,-7.28885267,-7.73470801,-6.96343053,8.46960643,121.91242671
1395,0.06693963,0.99402740,1.94422469,-4.31851248,-7.33072389,-7.76500019,-6.98206910,8.48415366,121.95203128
1396,0.25934128,0.52959941,2.09774891,-4.40255320,-7.37235137,-7.79500709,-7.00037216,8.49870528,121.99158684
1397,-0.58320382,-0.02503829,2.16502962,-4.48559686,-7.41373258,-7.82472308,-7.01834102,8.51326125,122.03109321
1398,0.12911893,-0.46813133,2.15082493,-4.56765591,-7.45486497,-7.85414255,-7.03597695,8.52782152,122.07055021
1399,-0.32595897,-0.70542324,2.05985849,-4.64867026,-7.49574602,-7.88325989,-7.05328125,8.54238606,122.10995765
